accident,where,year,date,time,whether,state
負傷,神戸市西区,2018,215,8,曇,乾燥
負傷,神戸市西区,2018,215,10,曇,乾燥
負傷,神戸市西区,2018,215,12,曇,乾燥
負傷,神戸市西区,2018,215,16,曇,乾燥
負傷,神戸市西区,2018,213,9,晴,乾燥
負傷,神戸市西区,2018,216,16,晴,乾燥
負傷,神戸市西区,2018,216,23,晴,乾燥
負傷,神戸市西区,2018,212,13,晴,乾燥
負傷,神戸市西区,2018,207,0,晴,乾燥
負傷,神戸市西区,2018,213,18,晴,乾燥
負傷,神戸市西区,2018,216,14,曇,乾燥
負傷,神戸市西区,2018,217,16,曇,乾燥
負傷,神戸市西区,2018,217,18,晴,乾燥
負傷,神戸市西区,2018,218,6,晴,乾燥
負傷,神戸市西区,2018,218,19,晴,乾燥
負傷,神戸市西区,2018,218,19,晴,乾燥
負傷,神戸市西区,2018,219,7,晴,乾燥
負傷,神戸市西区,2018,208,8,晴,乾燥
負傷,神戸市西区,2018,219,16,曇,乾燥
負傷,神戸市西区,2018,220,0,晴,乾燥
負傷,神戸市西区,2018,220,6,晴,乾燥
負傷,神戸市西区,2018,220,16,晴,乾燥
負傷,神戸市西区,2018,220,18,晴,乾燥
負傷,神戸市西区,2018,216,17,曇,乾燥
負傷,神戸市西区,2018,221,16,晴,乾燥
負傷,神戸市西区,2018,222,8,晴,乾燥
負傷,神戸市西区,2018,222,9,晴,乾燥
負傷,神戸市西区,2018,222,17,晴,乾燥
負傷,神戸市西区,2018,222,19,晴,乾燥
負傷,神戸市西区,2018,222,18,晴,乾燥
負傷,神戸市西区,2018,220,7,晴,乾燥
負傷,神戸市西区,2018,224,8,晴,乾燥
負傷,神戸市西区,2018,216,21,晴,乾燥
負傷,神戸市西区,2018,225,14,曇,乾燥
負傷,神戸市西区,2018,226,6,晴,乾燥
負傷,神戸市西区,2018,226,8,晴,乾燥
負傷,神戸市西区,2018,226,8,晴,乾燥
負傷,神戸市西区,2018,226,11,晴,乾燥
負傷,神戸市西区,2018,226,15,晴,乾燥
負傷,神戸市西区,2018,226,17,晴,乾燥
負傷,神戸市西区,2018,226,8,晴,湿潤
負傷,神戸市西区,2018,227,10,晴,乾燥
負傷,神戸市西区,2018,226,19,晴,乾燥
負傷,神戸市西区,2018,113,20,晴,乾燥
負傷,神戸市西区,2018,228,11,晴,乾燥
負傷,神戸市西区,2018,228,17,曇,乾燥
負傷,神戸市西区,2018,228,22,雨,湿潤
負傷,神戸市西区,2018,301,9,晴,乾燥
負傷,神戸市西区,2018,301,11,晴,乾燥
負傷,神戸市西区,2018,301,10,晴,乾燥
負傷,神戸市西区,2018,302,11,晴,乾燥
負傷,神戸市西区,2018,302,15,晴,乾燥
負傷,神戸市西区,2018,303,15,晴,乾燥
負傷,神戸市西区,2018,303,16,晴,乾燥
負傷,神戸市西区,2018,304,9,晴,乾燥
負傷,神戸市西区,2018,305,8,雨,湿潤
負傷,神戸市西区,2018,226,7,晴,乾燥
負傷,神戸市西区,2018,305,19,雨,湿潤
負傷,神戸市西区,2018,125,7,晴,乾燥
負傷,神戸市西区,2018,306,16,晴,乾燥
負傷,神戸市西区,2018,307,7,晴,乾燥
負傷,神戸市西区,2018,205,16,晴,乾燥
負傷,神戸市西区,2018,307,9,晴,乾燥
負傷,神戸市西区,2018,307,12,晴,乾燥
負傷,神戸市西区,2018,212,8,晴,乾燥
負傷,神戸市西区,2018,307,20,晴,乾燥
負傷,神戸市西区,2018,307,19,晴,乾燥
負傷,神戸市西区,2018,306,7,晴,乾燥
負傷,神戸市西区,2018,307,19,晴,乾燥
負傷,神戸市西区,2018,308,16,雨,湿潤
負傷,神戸市西区,2018,308,17,雨,湿潤
負傷,神戸市西区,2018,307,22,晴,乾燥
負傷,神戸市西区,2018,309,8,晴,乾燥
負傷,神戸市西区,2018,304,16,晴,乾燥
負傷,神戸市西区,2018,310,9,晴,乾燥
負傷,神戸市西区,2018,310,10,晴,乾燥
負傷,神戸市西区,2018,310,12,晴,乾燥
負傷,神戸市西区,2018,311,14,晴,乾燥
負傷,神戸市西区,2018,311,18,晴,乾燥
負傷,神戸市西区,2018,312,15,晴,乾燥
負傷,神戸市西区,2018,312,13,晴,乾燥
負傷,神戸市西区,2018,313,4,晴,乾燥
負傷,神戸市西区,2018,313,7,晴,乾燥
負傷,神戸市西区,2018,313,9,晴,乾燥
負傷,神戸市西区,2018,313,21,晴,乾燥
負傷,神戸市西区,2018,313,10,晴,乾燥
負傷,神戸市西区,2018,314,7,晴,乾燥
負傷,神戸市西区,2018,314,12,晴,乾燥
負傷,神戸市西区,2018,314,17,晴,乾燥
負傷,神戸市西区,2018,314,21,晴,乾燥
負傷,神戸市西区,2018,314,19,晴,乾燥
負傷,神戸市西区,2018,315,7,晴,乾燥
負傷,神戸市西区,2018,315,8,晴,乾燥
負傷,神戸市西区,2018,315,13,晴,乾燥
負傷,神戸市西区,2018,316,7,雨,湿潤
負傷,神戸市西区,2018,315,21,曇,乾燥
負傷,神戸市西区,2018,316,12,曇,乾燥
負傷,神戸市西区,2018,317,9,晴,乾燥
負傷,神戸市西区,2018,317,8,晴,乾燥
負傷,神戸市西区,2018,317,16,晴,乾燥
負傷,神戸市西区,2018,317,19,晴,乾燥
負傷,神戸市西区,2018,318,10,晴,乾燥
負傷,神戸市西区,2018,318,18,晴,乾燥
負傷,神戸市西区,2018,319,7,曇,乾燥
負傷,神戸市西区,2018,319,15,雨,湿潤
負傷,神戸市西区,2018,320,7,晴,湿潤
負傷,神戸市西区,2018,320,12,雨,湿潤
負傷,神戸市西区,2018,227,8,晴,乾燥
負傷,神戸市西区,2018,320,21,雨,湿潤
負傷,神戸市西区,2018,322,8,晴,乾燥
負傷,神戸市西区,2018,322,13,雨,湿潤
負傷,神戸市西区,2018,322,18,曇,乾燥
負傷,神戸市西区,2018,322,17,曇,乾燥
負傷,神戸市西区,2018,322,19,曇,乾燥
負傷,神戸市西区,2018,323,9,晴,乾燥
負傷,神戸市西区,2018,319,18,晴,乾燥
負傷,神戸市西区,2018,323,13,晴,乾燥
負傷,神戸市西区,2018,323,17,晴,乾燥
負傷,神戸市西区,2018,323,16,晴,乾燥
負傷,神戸市西区,2018,315,19,晴,乾燥
負傷,神戸市西区,2018,324,10,晴,乾燥
負傷,神戸市西区,2018,324,10,晴,乾燥
負傷,神戸市西区,2018,324,12,晴,乾燥
負傷,神戸市西区,2018,324,16,晴,乾燥
負傷,神戸市西区,2018,324,17,晴,乾燥
負傷,神戸市西区,2018,302,10,晴,乾燥
負傷,神戸市西区,2018,213,15,晴,乾燥
負傷,神戸市西区,2018,325,12,晴,乾燥
負傷,神戸市西区,2018,325,14,晴,乾燥
負傷,神戸市西区,2018,326,9,晴,乾燥
負傷,神戸市西区,2018,326,10,晴,乾燥
負傷,神戸市西区,2018,326,10,晴,乾燥
負傷,神戸市西区,2018,326,14,晴,乾燥
負傷,神戸市西区,2018,326,16,晴,乾燥
負傷,神戸市西区,2018,325,15,晴,乾燥
負傷,神戸市西区,2018,326,17,晴,乾燥
負傷,神戸市西区,2018,326,13,晴,乾燥
負傷,神戸市西区,2018,326,20,晴,乾燥
負傷,神戸市西区,2018,327,7,晴,乾燥
負傷,神戸市西区,2018,327,14,晴,乾燥
負傷,神戸市西区,2018,328,10,晴,乾燥
負傷,神戸市西区,2018,328,8,晴,乾燥
負傷,神戸市西区,2018,328,6,晴,乾燥
負傷,神戸市西区,2018,328,19,晴,乾燥
負傷,神戸市西区,2018,328,17,晴,乾燥
負傷,神戸市西区,2018,328,19,晴,乾燥
負傷,神戸市西区,2018,329,20,晴,乾燥
負傷,神戸市西区,2018,330,7,晴,乾燥
負傷,神戸市西区,2018,330,16,晴,乾燥
負傷,神戸市西区,2018,330,17,晴,乾燥
負傷,神戸市西区,2018,330,18,晴,乾燥
負傷,神戸市西区,2018,330,20,晴,乾燥
負傷,神戸市西区,2018,331,11,晴,乾燥
負傷,神戸市西区,2018,331,14,晴,乾燥
負傷,神戸市西区,2018,401,9,晴,乾燥
負傷,神戸市西区,2018,401,13,晴,乾燥
負傷,神戸市西区,2018,402,7,晴,乾燥
負傷,神戸市西区,2018,402,18,晴,乾燥
負傷,神戸市西区,2018,403,7,晴,乾燥
負傷,神戸市西区,2018,403,7,晴,乾燥
負傷,神戸市西区,2018,403,17,晴,乾燥
負傷,神戸市西区,2018,403,18,晴,乾燥
負傷,神戸市西区,2018,403,17,晴,乾燥
負傷,神戸市西区,2018,403,17,晴,乾燥
負傷,神戸市西区,2018,404,18,雨,湿潤
負傷,神戸市西区,2018,404,21,曇,湿潤
負傷,神戸市西区,2018,404,18,曇,乾燥
負傷,神戸市西区,2018,405,8,晴,乾燥
負傷,神戸市西区,2018,405,7,晴,乾燥
負傷,神戸市西区,2018,308,10,雨,湿潤
負傷,神戸市西区,2018,406,18,雨,湿潤
負傷,神戸市西区,2018,406,18,雨,湿潤
負傷,神戸市西区,2018,406,18,雨,湿潤
負傷,神戸市西区,2018,408,8,晴,乾燥
負傷,神戸市西区,2018,408,7,晴,乾燥
負傷,神戸市西区,2018,408,11,晴,乾燥
負傷,神戸市西区,2018,409,7,晴,乾燥
負傷,神戸市西区,2018,405,12,晴,乾燥
負傷,神戸市西区,2018,212,22,晴,乾燥
負傷,神戸市西区,2018,409,10,晴,乾燥
負傷,神戸市西区,2018,409,13,曇,乾燥
負傷,神戸市西区,2018,410,14,晴,乾燥
負傷,神戸市西区,2018,410,9,晴,乾燥
負傷,神戸市西区,2018,411,20,晴,湿潤
負傷,神戸市西区,2018,412,11,晴,乾燥
負傷,神戸市西区,2018,412,7,晴,乾燥
負傷,神戸市西区,2018,412,21,晴,乾燥
負傷,神戸市西区,2018,413,7,晴,乾燥
負傷,神戸市西区,2018,413,8,晴,乾燥
負傷,神戸市西区,2018,404,9,晴,乾燥
負傷,神戸市西区,2018,414,11,晴,乾燥
負傷,神戸市西区,2018,414,17,雨,湿潤
負傷,神戸市西区,2018,405,17,曇,乾燥
負傷,神戸市西区,2018,401,16,晴,乾燥
負傷,神戸市西区,2018,415,16,晴,乾燥
負傷,神戸市西区,2018,417,8,曇,乾燥
負傷,神戸市西区,2018,417,9,曇,乾燥
負傷,神戸市西区,2018,418,13,晴,乾燥
負傷,神戸市西区,2018,418,14,晴,乾燥
負傷,神戸市西区,2018,418,16,晴,乾燥
負傷,神戸市西区,2018,419,6,晴,乾燥
負傷,神戸市西区,2018,419,7,晴,乾燥
負傷,神戸市西区,2018,419,15,晴,乾燥
負傷,神戸市西区,2018,417,8,曇,乾燥
負傷,神戸市西区,2018,420,8,晴,乾燥
負傷,神戸市西区,2018,420,9,晴,乾燥
負傷,神戸市西区,2018,420,19,晴,乾燥
負傷,神戸市西区,2018,421,9,晴,乾燥
負傷,神戸市西区,2018,421,14,晴,乾燥
負傷,神戸市西区,2018,329,18,晴,乾燥
負傷,神戸市西区,2018,119,16,晴,乾燥
負傷,神戸市西区,2018,422,11,晴,乾燥
負傷,神戸市西区,2018,423,8,晴,乾燥
負傷,神戸市西区,2018,423,8,晴,乾燥
負傷,神戸市西区,2018,423,6,晴,乾燥
負傷,神戸市西区,2018,412,6,曇,乾燥
負傷,神戸市西区,2018,423,8,晴,乾燥
負傷,神戸市西区,2018,423,16,晴,乾燥
負傷,神戸市西区,2018,423,16,晴,乾燥
負傷,神戸市西区,2018,424,12,雨,湿潤
負傷,神戸市西区,2018,424,16,雨,非舗装
負傷,神戸市西区,2018,424,16,雨,湿潤
負傷,神戸市西区,2018,424,19,雨,湿潤
負傷,神戸市西区,2018,424,9,雨,湿潤
負傷,神戸市西区,2018,425,8,雨,湿潤
負傷,神戸市西区,2018,425,8,晴,湿潤
負傷,神戸市西区,2018,425,6,雨,湿潤
負傷,神戸市西区,2018,425,7,雨,湿潤
負傷,神戸市西区,2018,425,7,曇,湿潤
負傷,神戸市西区,2018,425,17,晴,乾燥
負傷,神戸市西区,2018,426,7,晴,乾燥
負傷,神戸市西区,2018,427,11,晴,乾燥
負傷,神戸市西区,2018,427,16,晴,乾燥
負傷,神戸市西区,2018,427,16,晴,乾燥
負傷,神戸市西区,2018,427,21,晴,乾燥
負傷,神戸市西区,2018,412,18,晴,乾燥
負傷,神戸市西区,2018,428,15,晴,乾燥
負傷,神戸市西区,2018,428,10,晴,乾燥
負傷,神戸市西区,2018,429,16,晴,乾燥
負傷,神戸市西区,2018,430,9,晴,乾燥
負傷,神戸市西区,2018,430,10,晴,乾燥
負傷,神戸市西区,2018,430,10,曇,乾燥
負傷,神戸市西区,2018,426,9,晴,乾燥
負傷,神戸市西区,2018,430,15,晴,乾燥
負傷,神戸市西区,2018,501,9,晴,乾燥
負傷,神戸市西区,2018,501,8,晴,乾燥
負傷,神戸市西区,2018,427,6,晴,乾燥
負傷,神戸市西区,2018,502,7,曇,乾燥
負傷,神戸市西区,2018,502,14,雨,湿潤
負傷,神戸市西区,2018,502,16,雨,湿潤
負傷,神戸市西区,2018,503,14,晴,乾燥
負傷,神戸市西区,2018,503,14,晴,乾燥
負傷,神戸市西区,2018,503,16,晴,乾燥
負傷,神戸市西区,2018,504,12,晴,乾燥
負傷,神戸市西区,2018,506,8,晴,乾燥
負傷,神戸市西区,2018,506,15,雨,湿潤
負傷,神戸市西区,2018,506,15,雨,湿潤
負傷,神戸市西区,2018,507,5,雨,湿潤
負傷,神戸市西区,2018,507,12,雨,湿潤
負傷,神戸市西区,2018,508,7,曇,乾燥
負傷,神戸市西区,2018,508,10,曇,乾燥
負傷,神戸市西区,2018,508,17,雨,湿潤
負傷,神戸市西区,2018,509,7,晴,乾燥
負傷,神戸市西区,2018,508,20,雨,湿潤
負傷,神戸市西区,2018,509,6,曇,湿潤
負傷,神戸市西区,2018,509,8,曇,湿潤
負傷,神戸市西区,2018,509,7,曇,乾燥
負傷,神戸市西区,2018,509,14,晴,乾燥
負傷,神戸市西区,2018,509,10,晴,乾燥
負傷,神戸市西区,2018,509,9,晴,乾燥
負傷,神戸市西区,2018,510,9,晴,乾燥
負傷,神戸市西区,2018,510,11,晴,乾燥
負傷,神戸市西区,2018,510,18,晴,乾燥
負傷,神戸市西区,2018,511,8,晴,乾燥
負傷,神戸市西区,2018,511,9,晴,乾燥
負傷,神戸市西区,2018,511,12,晴,乾燥
負傷,神戸市西区,2018,511,14,晴,乾燥
負傷,神戸市西区,2018,511,18,晴,乾燥
負傷,神戸市西区,2018,511,15,晴,乾燥
負傷,神戸市西区,2018,512,12,晴,乾燥
負傷,神戸市西区,2018,422,20,晴,乾燥
負傷,神戸市西区,2018,512,16,晴,乾燥
負傷,神戸市西区,2018,513,18,雨,湿潤
負傷,神戸市西区,2018,514,7,曇,乾燥
負傷,神戸市西区,2018,507,7,雨,湿潤
負傷,神戸市西区,2018,514,9,晴,乾燥
負傷,神戸市西区,2018,424,16,晴,湿潤
負傷,神戸市西区,2018,514,13,晴,乾燥
負傷,神戸市西区,2018,514,18,晴,乾燥
負傷,神戸市西区,2018,423,7,晴,乾燥
負傷,神戸市西区,2018,509,15,晴,乾燥
負傷,神戸市西区,2018,515,8,晴,乾燥
負傷,神戸市西区,2018,516,8,晴,乾燥
負傷,神戸市西区,2018,516,11,晴,乾燥
負傷,神戸市西区,2018,515,21,晴,乾燥
負傷,神戸市西区,2018,516,6,晴,乾燥
負傷,神戸市西区,2018,517,16,晴,乾燥
負傷,神戸市西区,2018,517,21,晴,乾燥
負傷,神戸市西区,2018,518,8,晴,乾燥
負傷,神戸市西区,2018,503,8,晴,乾燥
負傷,神戸市西区,2018,501,13,晴,乾燥
負傷,神戸市西区,2018,427,17,曇,乾燥
負傷,神戸市西区,2018,519,20,晴,乾燥
負傷,神戸市西区,2018,520,5,晴,乾燥
負傷,神戸市西区,2018,520,20,晴,乾燥
負傷,神戸市西区,2018,521,7,晴,乾燥
負傷,神戸市西区,2018,521,9,晴,乾燥
負傷,神戸市西区,2018,521,15,晴,乾燥
負傷,神戸市西区,2018,512,9,晴,乾燥
負傷,神戸市西区,2018,508,8,晴,乾燥
負傷,神戸市西区,2018,522,17,晴,乾燥
負傷,神戸市西区,2018,522,14,晴,乾燥
負傷,神戸市西区,2018,522,17,晴,乾燥
負傷,神戸市西区,2018,523,8,雨,湿潤
負傷,神戸市西区,2018,523,9,雨,湿潤
負傷,神戸市西区,2018,523,13,雨,湿潤
負傷,神戸市西区,2018,524,10,晴,乾燥
負傷,神戸市西区,2018,524,13,晴,乾燥
負傷,神戸市西区,2018,524,17,晴,乾燥
負傷,神戸市西区,2018,526,7,晴,乾燥
負傷,神戸市西区,2018,524,7,晴,乾燥
負傷,神戸市西区,2018,523,13,雨,湿潤
負傷,神戸市西区,2018,523,11,雨,湿潤
負傷,神戸市西区,2018,527,17,晴,乾燥
負傷,神戸市西区,2018,525,17,晴,乾燥
負傷,神戸市西区,2018,528,7,曇,乾燥
負傷,神戸市西区,2018,528,8,曇,乾燥
負傷,神戸市西区,2018,528,21,晴,乾燥
負傷,神戸市西区,2018,518,9,晴,乾燥
負傷,神戸市西区,2018,519,6,晴,乾燥
負傷,神戸市西区,2018,529,18,曇,乾燥
負傷,神戸市西区,2018,530,8,雨,湿潤
負傷,神戸市西区,2018,516,7,晴,乾燥
負傷,神戸市西区,2018,510,6,晴,乾燥
負傷,神戸市西区,2018,516,8,晴,乾燥
負傷,神戸市西区,2018,531,19,晴,乾燥
負傷,神戸市西区,2018,601,8,晴,乾燥
負傷,神戸市西区,2018,601,10,晴,乾燥
負傷,神戸市西区,2018,601,17,晴,乾燥
負傷,神戸市西区,2018,601,20,晴,乾燥
負傷,神戸市西区,2018,601,18,晴,乾燥
負傷,神戸市西区,2018,601,18,晴,乾燥
負傷,神戸市西区,2018,602,9,晴,乾燥
負傷,神戸市西区,2018,529,18,晴,乾燥
負傷,神戸市西区,2018,602,12,晴,乾燥
負傷,神戸市西区,2018,602,9,晴,乾燥
負傷,神戸市西区,2018,602,16,晴,乾燥
負傷,神戸市西区,2018,602,18,晴,乾燥
負傷,神戸市西区,2018,602,12,晴,乾燥
負傷,神戸市西区,2018,604,12,晴,乾燥
負傷,神戸市西区,2018,604,15,晴,乾燥
負傷,神戸市西区,2018,604,14,晴,乾燥
負傷,神戸市西区,2018,604,14,晴,乾燥
負傷,神戸市西区,2018,604,20,晴,乾燥
負傷,神戸市西区,2018,605,6,晴,乾燥
負傷,神戸市西区,2018,530,17,晴,乾燥
負傷,神戸市西区,2018,605,15,曇,乾燥
負傷,神戸市西区,2018,605,16,雨,湿潤
負傷,神戸市西区,2018,606,5,雨,湿潤
負傷,神戸市西区,2018,606,8,雨,湿潤
負傷,神戸市西区,2018,606,14,雨,湿潤
負傷,神戸市西区,2018,606,17,雨,湿潤
負傷,神戸市西区,2018,606,12,雨,湿潤
負傷,神戸市西区,2018,607,21,晴,乾燥
負傷,神戸市西区,2018,607,15,晴,乾燥
負傷,神戸市西区,2018,608,8,雨,湿潤
負傷,神戸市西区,2018,601,20,晴,乾燥
負傷,神戸市西区,2018,608,18,雨,湿潤
負傷,神戸市西区,2018,609,7,晴,乾燥
負傷,神戸市西区,2018,609,7,晴,乾燥
負傷,神戸市西区,2018,609,15,晴,乾燥
負傷,神戸市西区,2018,520,13,晴,乾燥
負傷,神戸市西区,2018,609,19,晴,乾燥
負傷,神戸市西区,2018,611,7,曇,乾燥
負傷,神戸市西区,2018,608,14,曇,乾燥
負傷,神戸市西区,2018,516,9,晴,乾燥
負傷,神戸市西区,2018,612,8,晴,湿潤
負傷,神戸市西区,2018,612,8,雨,湿潤
負傷,神戸市西区,2018,612,8,雨,湿潤
負傷,神戸市西区,2018,612,14,曇,乾燥
負傷,神戸市西区,2018,612,17,曇,乾燥
負傷,神戸市西区,2018,613,18,晴,乾燥
負傷,神戸市西区,2018,613,15,晴,乾燥
負傷,神戸市西区,2018,614,16,曇,乾燥
負傷,神戸市西区,2018,614,16,曇,乾燥
負傷,神戸市西区,2018,615,8,雨,湿潤
負傷,神戸市西区,2018,615,7,雨,湿潤
負傷,神戸市西区,2018,615,10,雨,湿潤
負傷,神戸市西区,2018,615,15,晴,乾燥
負傷,神戸市西区,2018,615,16,曇,乾燥
負傷,神戸市西区,2018,616,7,晴,乾燥
負傷,神戸市西区,2018,616,18,晴,乾燥
負傷,神戸市西区,2018,616,22,晴,乾燥
負傷,神戸市西区,2018,617,9,晴,乾燥
負傷,神戸市西区,2018,615,7,雨,湿潤
負傷,神戸市西区,2018,617,13,晴,乾燥
負傷,神戸市西区,2018,619,8,曇,乾燥
負傷,神戸市西区,2018,619,20,雨,湿潤
負傷,神戸市西区,2018,620,16,雨,湿潤
負傷,神戸市西区,2018,621,8,曇,乾燥
負傷,神戸市西区,2018,621,12,曇,乾燥
負傷,神戸市西区,2018,621,10,曇,乾燥
負傷,神戸市西区,2018,620,17,雨,湿潤
負傷,神戸市西区,2018,620,8,雨,湿潤
負傷,神戸市西区,2018,516,8,晴,乾燥
負傷,神戸市西区,2018,622,15,晴,乾燥
負傷,神戸市西区,2018,623,12,雨,湿潤
負傷,神戸市西区,2018,623,19,曇,乾燥
負傷,神戸市西区,2018,623,16,曇,湿潤
負傷,神戸市西区,2018,623,22,曇,湿潤
負傷,神戸市西区,2018,609,16,晴,乾燥
負傷,神戸市西区,2018,624,18,晴,乾燥
負傷,神戸市西区,2018,625,7,晴,乾燥
負傷,神戸市西区,2018,625,19,晴,乾燥
負傷,神戸市西区,2018,613,17,晴,乾燥
負傷,神戸市西区,2018,626,8,晴,乾燥
負傷,神戸市西区,2018,626,13,晴,乾燥
負傷,神戸市西区,2018,627,7,曇,乾燥
負傷,神戸市西区,2018,627,16,曇,乾燥
負傷,神戸市西区,2018,629,9,曇,湿潤
負傷,神戸市西区,2018,629,15,雨,湿潤
負傷,神戸市西区,2018,629,16,雨,湿潤
負傷,神戸市西区,2018,629,18,雨,湿潤
負傷,神戸市西区,2018,630,0,雨,湿潤
負傷,神戸市西区,2018,630,7,曇,乾燥
負傷,神戸市西区,2018,630,14,晴,乾燥
負傷,神戸市西区,2018,630,16,晴,乾燥
負傷,神戸市西区,2018,701,8,晴,乾燥
負傷,神戸市西区,2018,702,8,晴,乾燥
負傷,神戸市西区,2018,702,16,晴,乾燥
負傷,神戸市西区,2018,612,7,晴,乾燥
負傷,神戸市西区,2018,703,17,晴,乾燥
負傷,神戸市西区,2018,704,12,雨,湿潤
負傷,神戸市西区,2018,704,14,曇,乾燥
負傷,神戸市西区,2018,705,8,雨,湿潤
負傷,神戸市西区,2018,702,9,晴,乾燥
負傷,神戸市西区,2018,706,9,雨,湿潤
負傷,神戸市西区,2018,706,9,雨,湿潤
負傷,神戸市西区,2018,706,14,雨,湿潤
負傷,神戸市西区,2018,706,18,雨,湿潤
負傷,神戸市西区,2018,627,12,曇,乾燥
負傷,神戸市西区,2018,703,7,晴,乾燥
負傷,神戸市西区,2018,707,8,雨,湿潤
負傷,神戸市西区,2018,622,7,晴,乾燥
負傷,神戸市西区,2018,707,17,雨,湿潤
負傷,神戸市西区,2018,707,19,雨,湿潤
負傷,神戸市西区,2018,615,8,雨,湿潤
負傷,神戸市西区,2018,709,8,晴,乾燥
負傷,神戸市西区,2018,709,7,晴,乾燥
負傷,神戸市西区,2018,709,7,晴,乾燥
負傷,神戸市西区,2018,709,12,晴,乾燥
負傷,神戸市西区,2018,709,10,晴,乾燥
負傷,神戸市西区,2018,706,16,雨,湿潤
負傷,神戸市西区,2018,710,11,晴,乾燥
負傷,神戸市西区,2018,710,8,晴,乾燥
