accident,where,date,time,whether,state
負傷,神戸市北区,2017/2/3,6,晴,乾燥
負傷,神戸市北区,2017/2/4,16,晴,乾燥
負傷,神戸市北区,2017/1/28,15,晴,乾燥
負傷,神戸市北区,2017/2/5,18,曇,湿潤
負傷,神戸市北区,2016/12/25,10,晴,乾燥
負傷,神戸市北区,2017/2/1,11,曇,乾燥
死亡,神戸市北区,2017/2/6,22,雪,乾燥
負傷,神戸市北区,2017/2/6,22,雪,乾燥
負傷,神戸市北区,2017/2/8,14,晴,乾燥
負傷,神戸市北区,2017/2/9,18,晴,乾燥
負傷,神戸市北区,2017/2/10,8,晴,乾燥
負傷,神戸市北区,2017/1/28,18,晴,乾燥
負傷,神戸市北区,2017/2/12,10,晴,乾燥
負傷,神戸市北区,2017/2/13,15,曇,乾燥
負傷,神戸市北区,2017/2/15,10,晴,乾燥
負傷,神戸市北区,2017/2/16,11,晴,乾燥
負傷,神戸市北区,2017/1/23,12,晴,乾燥
負傷,神戸市北区,2017/2/17,7,雨,湿潤
負傷,神戸市北区,2017/2/22,8,晴,乾燥
負傷,神戸市北区,2017/2/23,8,曇,乾燥
負傷,神戸市北区,2017/2/24,7,晴,乾燥
負傷,神戸市北区,2017/1/14,21,雪,積雪
負傷,神戸市北区,2017/2/27,10,晴,乾燥
負傷,神戸市北区,2017/2/27,8,晴,乾燥
負傷,神戸市北区,2017/2/28,11,晴,乾燥
負傷,神戸市北区,2017/3/3,19,晴,乾燥
負傷,神戸市北区,2017/3/3,22,晴,乾燥
負傷,神戸市北区,2017/1/13,20,晴,乾燥
負傷,神戸市北区,2017/3/1,12,晴,乾燥
負傷,神戸市北区,2017/3/6,7,曇,乾燥
負傷,神戸市北区,2017/3/1,14,晴,乾燥
負傷,神戸市北区,2017/3/7,3,晴,乾燥
負傷,神戸市北区,2017/3/1,18,晴,乾燥
負傷,神戸市北区,2017/3/7,12,晴,乾燥
負傷,神戸市北区,2017/3/2,8,雨,湿潤
負傷,神戸市北区,2017/3/8,14,曇,乾燥
負傷,神戸市北区,2017/3/9,0,晴,乾燥
負傷,神戸市北区,2017/3/9,7,晴,乾燥
負傷,神戸市北区,2017/3/3,11,晴,乾燥
負傷,神戸市北区,2017/1/15,1,雪,凍結 
負傷,神戸市北区,2017/1/15,2,雪,凍結 
負傷,神戸市北区,2017/3/10,13,晴,乾燥
負傷,神戸市北区,2017/3/10,22,晴,乾燥
負傷,神戸市北区,2017/3/11,17,晴,乾燥
負傷,神戸市北区,2017/3/12,3,晴,乾燥
負傷,神戸市北区,2017/3/12,12,晴,乾燥
負傷,神戸市北区,2017/3/12,17,晴,乾燥
負傷,神戸市北区,2017/3/13,22,曇,乾燥
負傷,神戸市北区,2016/11/19,16,曇,乾燥
負傷,神戸市北区,2017/3/15,17,曇,乾燥
負傷,神戸市北区,2017/3/16,13,晴,乾燥
負傷,神戸市北区,2017/3/16,17,晴,乾燥
負傷,神戸市北区,2017/3/17,6,晴,乾燥
負傷,神戸市北区,2017/3/18,10,晴,乾燥
負傷,神戸市北区,2017/3/7,7,晴,乾燥
負傷,神戸市北区,2017/3/15,6,晴,乾燥
負傷,神戸市北区,2017/3/14,18,晴,乾燥
負傷,神戸市北区,2017/3/21,4,雨,湿潤
負傷,神戸市北区,2017/3/21,12,雨,湿潤
負傷,神戸市北区,2017/3/22,10,晴,乾燥
負傷,神戸市北区,2017/3/23,17,曇,乾燥
負傷,神戸市北区,2017/3/24,13,晴,乾燥
負傷,神戸市北区,2017/3/26,19,雨,湿潤
負傷,神戸市北区,2017/3/3,17,晴,乾燥
負傷,神戸市北区,2017/3/28,17,晴,乾燥
負傷,神戸市北区,2017/3/31,14,雨,湿潤
負傷,神戸市北区,2017/3/31,18,雨,湿潤
負傷,神戸市北区,2017/4/1,13,晴,乾燥
負傷,神戸市北区,2017/4/2,10,晴,乾燥
負傷,神戸市北区,2017/3/4,10,晴,乾燥
負傷,神戸市北区,2017/4/4,13,晴,乾燥
負傷,神戸市北区,2017/4/7,18,曇,湿潤
負傷,神戸市北区,2017/4/8,12,雨,湿潤
負傷,神戸市北区,2017/4/11,18,曇,乾燥
負傷,神戸市北区,2017/4/12,10,曇,乾燥
負傷,神戸市北区,2017/4/12,5,曇,乾燥
負傷,神戸市北区,2017/4/12,15,晴,乾燥
負傷,神戸市北区,2017/4/12,18,晴,乾燥
負傷,神戸市北区,2017/4/15,7,曇,乾燥
負傷,神戸市北区,2017/4/12,9,晴,乾燥
負傷,神戸市北区,2017/4/16,11,晴,乾燥
負傷,神戸市北区,2017/4/17,9,曇,乾燥
負傷,神戸市北区,2017/4/17,13,雨,湿潤
負傷,神戸市北区,2017/4/21,18,晴,乾燥
負傷,神戸市北区,2017/4/22,16,晴,乾燥
負傷,神戸市北区,2017/4/6,10,晴,乾燥
負傷,神戸市北区,2017/4/23,15,晴,乾燥
負傷,神戸市北区,2017/4/26,8,雨,乾燥
負傷,神戸市北区,2017/4/26,10,雨,湿潤
負傷,神戸市北区,2017/4/27,6,晴,乾燥
負傷,神戸市北区,2017/4/27,17,晴,乾燥
負傷,神戸市北区,2017/4/27,17,晴,乾燥
負傷,神戸市北区,2017/4/4,8,晴,乾燥
負傷,神戸市北区,2017/4/16,19,晴,乾燥
負傷,神戸市北区,2017/4/29,19,晴,乾燥
負傷,神戸市北区,2017/4/30,20,晴,乾燥
負傷,神戸市北区,2017/4/23,17,晴,乾燥
負傷,神戸市北区,2017/5/2,12,晴,乾燥
負傷,神戸市北区,2017/5/3,14,晴,乾燥
負傷,神戸市北区,2017/5/3,16,晴,乾燥
負傷,神戸市北区,2017/5/4,15,晴,乾燥
負傷,神戸市北区,2017/5/6,11,曇,乾燥
負傷,神戸市北区,2017/5/9,16,雨,湿潤
負傷,神戸市北区,2017/5/7,13,晴,乾燥
負傷,神戸市北区,2017/5/4,8,晴,乾燥
負傷,神戸市北区,2017/5/13,16,晴,乾燥
負傷,神戸市北区,2017/5/15,11,晴,乾燥
死亡,神戸市北区,2017/5/15,14,晴,乾燥
負傷,神戸市北区,2017/5/17,10,晴,乾燥
負傷,神戸市北区,2017/5/18,7,晴,乾燥
負傷,神戸市北区,2017/5/18,9,晴,乾燥
負傷,神戸市北区,2017/5/18,15,晴,乾燥
負傷,神戸市北区,2017/5/19,14,晴,乾燥
負傷,神戸市北区,2017/5/19,17,晴,乾燥
負傷,神戸市北区,2017/5/21,13,晴,乾燥
負傷,神戸市北区,2017/5/21,16,晴,乾燥
負傷,神戸市北区,2017/5/21,16,晴,乾燥
負傷,神戸市北区,2017/5/22,7,晴,乾燥
負傷,神戸市北区,2017/5/23,17,晴,乾燥
負傷,神戸市北区,2017/5/16,11,晴,乾燥
負傷,神戸市北区,2017/5/25,14,晴,乾燥
負傷,神戸市北区,2017/5/25,14,晴,乾燥
負傷,神戸市北区,2017/5/25,16,晴,乾燥
負傷,神戸市北区,2017/5/25,18,晴,乾燥
負傷,神戸市北区,2017/5/19,19,晴,乾燥
負傷,神戸市北区,2017/5/26,17,晴,乾燥
負傷,神戸市北区,2017/5/27,19,晴,乾燥
負傷,神戸市北区,2017/5/28,18,晴,乾燥
負傷,神戸市北区,2017/5/31,21,曇,乾燥
負傷,神戸市北区,2017/6/1,10,晴,乾燥
負傷,神戸市北区,2017/6/2,17,晴,乾燥
負傷,神戸市北区,2017/6/3,9,晴,乾燥
負傷,神戸市北区,2017/6/2,19,晴,乾燥
負傷,神戸市北区,2017/6/4,16,晴,乾燥
負傷,神戸市北区,2017/6/5,8,晴,乾燥
負傷,神戸市北区,2017/6/5,7,晴,乾燥
負傷,神戸市北区,2017/6/6,6,晴,乾燥
負傷,神戸市北区,2017/6/6,9,晴,乾燥
負傷,神戸市北区,2017/6/6,10,晴,乾燥
負傷,神戸市北区,2017/6/7,7,雨,湿潤
負傷,神戸市北区,2017/6/7,9,雨,湿潤
負傷,神戸市北区,2017/6/8,16,曇,乾燥
負傷,神戸市北区,2017/6/11,12,雨,湿潤
負傷,神戸市北区,2017/6/12,12,晴,乾燥
負傷,神戸市北区,2017/6/12,16,晴,乾燥
負傷,神戸市北区,2017/6/13,13,晴,乾燥
負傷,神戸市北区,2017/6/14,10,晴,乾燥
負傷,神戸市北区,2017/6/15,7,晴,乾燥
負傷,神戸市北区,2017/6/15,9,晴,乾燥
負傷,神戸市北区,2017/6/17,15,晴,乾燥
負傷,神戸市北区,2017/6/17,19,晴,乾燥
負傷,神戸市北区,2017/6/5,19,晴,乾燥
負傷,神戸市北区,2017/6/19,8,晴,乾燥
負傷,神戸市北区,2017/6/19,16,晴,乾燥
負傷,神戸市北区,2017/6/17,7,晴,乾燥
負傷,神戸市北区,2017/6/24,2,晴,乾燥
負傷,神戸市北区,2017/5/30,8,晴,乾燥
負傷,神戸市北区,2017/6/24,9,晴,乾燥
負傷,神戸市北区,2017/6/26,7,曇,乾燥
負傷,神戸市北区,2017/3/31,15,雨,湿潤
負傷,神戸市北区,2017/6/26,18,晴,乾燥
負傷,神戸市北区,2017/6/27,7,晴,乾燥
負傷,神戸市北区,2017/6/28,6,雨,湿潤
負傷,神戸市北区,2017/6/30,9,雨,湿潤
負傷,神戸市北区,2017/6/25,8,曇,乾燥
負傷,神戸市北区,2017/7/2,8,晴,乾燥
死亡,神戸市北区,2017/7/7,20,晴,乾燥
負傷,神戸市北区,2017/7/10,16,晴,乾燥
負傷,神戸市北区,2017/7/11,10,晴,乾燥
負傷,神戸市北区,2017/6/28,17,晴,乾燥
負傷,神戸市北区,2017/7/14,16,晴,乾燥
負傷,神戸市北区,2017/7/10,7,晴,乾燥
負傷,神戸市北区,2017/7/15,10,晴,乾燥
負傷,神戸市北区,2017/7/16,10,晴,乾燥
負傷,神戸市北区,2017/7/17,12,曇,乾燥
負傷,神戸市北区,2017/7/7,8,曇,乾燥
負傷,神戸市北区,2017/7/17,15,晴,乾燥
負傷,神戸市北区,2017/7/13,23,晴,乾燥
負傷,神戸市北区,2017/7/19,14,晴,乾燥
負傷,神戸市北区,2017/7/19,17,晴,乾燥
負傷,神戸市北区,2017/7/15,11,晴,乾燥
負傷,神戸市北区,2017/7/26,8,晴,乾燥
負傷,神戸市北区,2017/7/26,8,晴,乾燥
負傷,神戸市北区,2017/7/26,17,晴,乾燥
負傷,神戸市北区,2017/7/26,18,晴,乾燥
負傷,神戸市北区,2017/7/27,7,晴,乾燥
負傷,神戸市北区,2017/7/28,9,晴,乾燥
負傷,神戸市北区,2017/7/30,13,晴,乾燥
負傷,神戸市北区,2017/7/31,9,晴,乾燥
負傷,神戸市北区,2017/8/1,11,晴,乾燥
負傷,神戸市北区,2017/8/1,18,晴,乾燥
負傷,神戸市北区,2017/7/20,17,晴,乾燥
負傷,神戸市北区,2017/8/3,9,晴,乾燥
負傷,神戸市北区,2017/8/4,7,晴,乾燥
負傷,神戸市北区,2017/8/4,12,晴,乾燥
負傷,神戸市北区,2017/8/4,16,曇,乾燥
負傷,神戸市北区,2017/8/4,18,曇,湿潤
負傷,神戸市北区,2017/8/4,22,曇,乾燥
負傷,神戸市北区,2017/8/5,18,曇,乾燥
負傷,神戸市北区,2017/8/7,8,雨,湿潤
負傷,神戸市北区,2017/8/7,13,雨,湿潤
負傷,神戸市北区,2017/8/11,13,晴,乾燥
負傷,神戸市北区,2017/8/11,17,晴,乾燥
負傷,神戸市北区,2017/5/8,17,晴,乾燥
負傷,神戸市北区,2017/8/12,14,晴,乾燥
負傷,神戸市北区,2017/8/4,7,晴,乾燥
負傷,神戸市北区,2017/8/14,16,晴,乾燥
負傷,神戸市北区,2017/8/15,14,曇,乾燥
負傷,神戸市北区,2017/8/15,16,曇,乾燥
負傷,神戸市北区,2017/8/16,21,晴,乾燥
負傷,神戸市北区,2017/8/16,22,晴,乾燥
負傷,神戸市北区,2017/8/18,16,晴,乾燥
負傷,神戸市北区,2017/7/8,11,晴,乾燥
負傷,神戸市北区,2017/8/21,17,晴,乾燥
負傷,神戸市北区,2017/8/23,11,晴,乾燥
負傷,神戸市北区,2017/8/24,19,晴,乾燥
負傷,神戸市北区,2017/8/25,23,晴,乾燥
負傷,神戸市北区,2017/8/26,12,曇,乾燥
負傷,神戸市北区,2017/8/18,15,晴,乾燥
負傷,神戸市北区,2017/8/28,10,晴,乾燥
負傷,神戸市北区,2017/8/28,16,晴,乾燥
負傷,神戸市北区,2017/8/27,22,晴,乾燥
負傷,神戸市北区,2017/8/18,8,晴,乾燥
負傷,神戸市北区,2017/8/29,12,晴,乾燥
負傷,神戸市北区,2017/8/31,8,晴,乾燥
負傷,神戸市北区,2017/8/31,13,晴,乾燥
負傷,神戸市北区,2017/8/31,16,晴,乾燥
負傷,神戸市北区,2017/8/31,17,晴,乾燥
負傷,神戸市北区,2017/8/31,19,晴,乾燥
負傷,神戸市北区,2017/9/1,8,晴,乾燥
負傷,神戸市北区,2017/9/1,18,晴,乾燥
負傷,神戸市北区,2017/8/31,11,晴,乾燥
負傷,神戸市北区,2017/9/5,18,雨,湿潤
負傷,神戸市北区,2017/9/5,20,雨,湿潤
負傷,神戸市北区,2017/9/8,9,晴,乾燥
負傷,神戸市北区,2017/9/8,19,晴,乾燥
負傷,神戸市北区,2017/9/10,10,晴,乾燥
負傷,神戸市北区,2017/9/13,14,晴,乾燥
負傷,神戸市北区,2017/9/13,11,晴,乾燥
負傷,神戸市北区,2017/9/13,13,晴,乾燥
負傷,神戸市北区,2017/9/13,9,晴,乾燥
負傷,神戸市北区,2017/9/14,6,晴,乾燥
負傷,神戸市北区,2017/9/15,17,晴,乾燥
負傷,神戸市北区,2017/9/15,19,晴,乾燥
負傷,神戸市北区,2017/9/16,10,雨,湿潤
負傷,神戸市北区,2017/9/18,6,晴,乾燥
負傷,神戸市北区,2017/9/19,18,晴,乾燥
負傷,神戸市北区,2017/9/20,23,晴,乾燥
負傷,神戸市北区,2017/9/22,14,雨,湿潤
負傷,神戸市北区,2017/9/22,22,曇,乾燥
負傷,神戸市北区,2017/9/23,10,曇,乾燥
負傷,神戸市北区,2017/9/23,21,曇,乾燥
負傷,神戸市北区,2017/9/24,18,晴,乾燥
負傷,神戸市北区,2017/9/26,10,晴,乾燥
負傷,神戸市北区,2017/9/26,16,晴,乾燥
負傷,神戸市北区,2017/9/29,11,晴,乾燥
負傷,神戸市北区,2017/9/30,14,晴,乾燥
負傷,神戸市北区,2017/10/1,12,晴,乾燥
負傷,神戸市北区,2017/10/2,11,雨,湿潤
負傷,神戸市北区,2017/10/2,15,雨,湿潤
負傷,神戸市北区,2017/9/27,11,曇,乾燥
負傷,神戸市北区,2017/10/3,21,晴,乾燥
負傷,神戸市北区,2017/10/4,13,晴,乾燥
負傷,神戸市北区,2017/7/8,10,晴,乾燥
負傷,神戸市北区,2017/10/7,11,雨,湿潤
負傷,神戸市北区,2017/10/9,8,晴,乾燥
負傷,神戸市北区,2017/10/9,12,晴,乾燥
負傷,神戸市北区,2017/10/7,8,雨,湿潤
負傷,神戸市北区,2017/10/12,7,曇,乾燥
負傷,神戸市北区,2017/10/12,14,曇,乾燥
負傷,神戸市北区,2017/10/13,7,曇,乾燥
負傷,神戸市北区,2017/10/13,17,雨,湿潤
負傷,神戸市北区,2017/10/13,14,雨,湿潤
負傷,神戸市北区,2017/10/11,8,晴,乾燥
負傷,神戸市北区,2017/10/14,15,曇,乾燥
負傷,神戸市北区,2017/10/15,20,雨,湿潤
負傷,神戸市北区,2017/10/16,8,雨,湿潤
負傷,神戸市北区,2017/10/16,8,雨,湿潤
負傷,神戸市北区,2017/10/18,13,曇,乾燥
負傷,神戸市北区,2017/10/18,6,晴,乾燥
負傷,神戸市北区,2017/10/19,12,曇,乾燥
負傷,神戸市北区,2017/10/21,10,雨,湿潤
負傷,神戸市北区,2017/10/21,13,雨,湿潤
負傷,神戸市北区,2017/10/21,13,雨,湿潤
負傷,神戸市北区,2017/10/21,18,雨,湿潤
負傷,神戸市北区,2017/10/21,19,雨,湿潤
負傷,神戸市北区,2017/10/23,12,晴,乾燥
負傷,神戸市北区,2017/9/19,15,晴,乾燥
負傷,神戸市北区,2017/10/24,11,曇,乾燥
負傷,神戸市北区,2017/10/24,16,曇,乾燥
負傷,神戸市北区,2016/5/4,21,晴,乾燥
負傷,神戸市北区,2017/10/25,16,晴,乾燥
負傷,神戸市北区,2017/10/27,10,晴,乾燥
負傷,神戸市北区,2017/10/28,0,曇,乾燥
負傷,神戸市北区,2017/10/28,12,曇,湿潤
負傷,神戸市北区,2017/10/28,16,雨,湿潤
負傷,神戸市北区,2017/10/29,12,雨,湿潤
負傷,神戸市北区,2017/10/30,7,晴,乾燥
負傷,神戸市北区,2017/10/30,15,晴,乾燥
負傷,神戸市北区,2017/10/31,16,晴,乾燥
負傷,神戸市北区,2017/11/1,22,晴,乾燥
負傷,神戸市北区,2017/11/2,15,晴,乾燥
負傷,神戸市北区,2017/10/23,8,晴,乾燥
負傷,神戸市北区,2017/11/5,1,晴,乾燥
負傷,神戸市北区,2017/10/25,13,晴,乾燥
負傷,神戸市北区,2017/10/15,16,雨,湿潤
死亡,神戸市北区,2017/11/7,11,晴,乾燥
負傷,神戸市北区,2017/10/28,10,雨,湿潤
負傷,神戸市北区,2017/11/12,13,晴,乾燥
負傷,神戸市北区,2017/11/13,13,晴,乾燥
負傷,神戸市北区,2017/11/16,16,晴,乾燥
負傷,神戸市北区,2017/11/17,10,晴,乾燥
負傷,神戸市北区,2017/11/18,7,雨,湿潤
負傷,神戸市北区,2017/11/18,16,曇,乾燥
負傷,神戸市北区,2017/11/19,12,晴,乾燥
負傷,神戸市北区,2017/11/19,16,晴,乾燥
負傷,神戸市北区,2017/11/19,14,晴,乾燥
負傷,神戸市北区,2017/9/29,18,晴,乾燥
負傷,神戸市北区,2017/9/11,8,晴,乾燥
負傷,神戸市北区,2017/9/24,5,晴,乾燥
負傷,神戸市北区,2017/11/24,8,晴,乾燥
負傷,神戸市北区,2017/11/24,18,晴,乾燥
負傷,神戸市北区,2017/11/25,17,晴,乾燥
負傷,神戸市北区,2017/11/26,9,晴,乾燥
負傷,神戸市北区,2017/11/27,10,晴,乾燥
負傷,神戸市北区,2017/11/28,12,晴,乾燥
負傷,神戸市北区,2017/11/25,1,晴,乾燥
負傷,神戸市北区,2017/11/29,10,曇,乾燥
負傷,神戸市北区,2017/11/29,14,雨,湿潤
負傷,神戸市北区,2017/11/29,14,雨,湿潤
負傷,神戸市北区,2017/11/30,6,晴,乾燥
負傷,神戸市北区,2017/11/30,14,晴,乾燥
負傷,神戸市北区,2017/11/30,16,曇,乾燥
負傷,神戸市北区,2017/11/30,16,曇,乾燥
負傷,神戸市北区,2017/11/20,12,雨,湿潤
負傷,神戸市北区,2017/12/3,20,晴,乾燥
負傷,神戸市北区,2017/12/4,8,曇,乾燥
負傷,神戸市北区,2017/12/7,7,晴,乾燥
負傷,神戸市北区,2017/12/7,17,晴,乾燥
負傷,神戸市北区,2017/12/8,11,曇,乾燥
負傷,神戸市北区,2017/12/9,1,曇,乾燥
負傷,神戸市北区,2017/12/4,14,晴,乾燥
負傷,神戸市北区,2017/12/11,10,曇,乾燥
負傷,神戸市北区,2017/12/12,8,晴,乾燥
負傷,神戸市北区,2017/12/13,10,晴,乾燥
負傷,神戸市北区,2017/12/14,13,晴,乾燥
負傷,神戸市北区,2017/12/14,16,晴,乾燥
負傷,神戸市北区,2017/12/15,9,晴,乾燥
負傷,神戸市北区,2017/12/17,12,曇,乾燥
負傷,神戸市北区,2017/12/18,17,曇,乾燥
負傷,神戸市北区,2017/12/18,19,曇,乾燥
負傷,神戸市北区,2017/12/18,10,晴,乾燥
負傷,神戸市北区,2017/12/8,14,曇,乾燥
負傷,神戸市北区,2017/12/21,18,晴,湿潤
負傷,神戸市北区,2017/12/22,9,晴,乾燥
負傷,神戸市北区,2017/12/22,14,晴,乾燥
負傷,神戸市北区,2017/12/23,20,晴,乾燥
負傷,神戸市北区,2017/12/24,11,晴,乾燥
負傷,神戸市北区,2017/12/24,11,晴,乾燥
負傷,神戸市北区,2017/10/5,16,曇,乾燥
負傷,神戸市北区,2017/12/24,17,雨,湿潤
負傷,神戸市北区,2017/12/24,20,雨,湿潤
負傷,神戸市北区,2017/12/25,13,晴,乾燥
負傷,神戸市北区,2017/12/26,20,曇,乾燥
負傷,神戸市北区,2017/12/27,10,晴,乾燥
死亡,神戸市北区,2017/12/29,1,晴,乾燥
負傷,神戸市北区,2017/12/28,20,晴,乾燥
負傷,神戸市北区,2017/12/29,12,曇,乾燥
負傷,神戸市北区,2017/12/30,10,晴,乾燥
負傷,神戸市北区,2017/10/9,17,晴,乾燥
負傷,神戸市北区,2018/1/3,16,晴,乾燥
負傷,神戸市北区,2017/12/23,11,晴,乾燥
負傷,神戸市北区,2018/1/10,17,雨,湿潤
負傷,神戸市北区,2018/1/1,11,晴,乾燥
負傷,神戸市北区,2018/3/4,16,晴,乾燥
負傷,神戸市北区,2018/2/18,9,晴,乾燥
負傷,神戸市北区,2018/3/17,16,晴,乾燥
負傷,神戸市北区,2018/3/18,16,晴,乾燥
負傷,神戸市北区,2018/3/29,13,晴,乾燥
負傷,神戸市北区,2018/3/29,13,晴,乾燥
負傷,神戸市北区,2018/4/6,2,晴,乾燥
負傷,神戸市北区,2018/5/3,17,晴,乾燥
負傷,神戸市北区,2018/5/4,9,晴,乾燥
負傷,神戸市北区,2018/5/4,21,晴,乾燥
負傷,神戸市北区,2018/4/30,11,曇,乾燥
負傷,神戸市北区,2018/5/9,15,晴,乾燥
負傷,神戸市北区,2018/4/14,5,晴,乾燥
負傷,神戸市北区,2018/6/18,12,晴,乾燥
負傷,神戸市北区,2018/3/4,18,晴,乾燥
負傷,神戸市北区,2018/8/13,11,晴,乾燥
負傷,神戸市北区,2018/8/19,15,晴,乾燥
負傷,神戸市北区,2018/8/19,15,晴,乾燥
負傷,神戸市北区,2018/8/12,1,晴,乾燥
負傷,神戸市北区,2018/7/28,16,晴,乾燥
負傷,神戸市北区,2018/9/16,18,曇,湿潤
負傷,神戸市北区,2018/9/2,16,晴,乾燥
負傷,神戸市北区,2018/9/26,16,雨,湿潤
負傷,神戸市北区,2018/9/16,18,曇,乾燥
負傷,神戸市北区,2018/8/16,7,曇,乾燥
負傷,神戸市北区,2018/10/15,23,晴,乾燥
負傷,神戸市北区,2018/10/16,9,曇,乾燥
負傷,神戸市北区,2018/11/3,18,晴,乾燥
負傷,神戸市北区,2018/9/13,17,雨,湿潤
負傷,神戸市北区,2018/11/9,7,曇,湿潤
負傷,神戸市北区,2018/10/27,7,曇,湿潤
負傷,神戸市北区,2018/12/14,8,晴,乾燥
負傷,神戸市北区,2018/1/1,0,晴,乾燥
負傷,神戸市北区,2018/1/1,6,晴,乾燥
負傷,神戸市北区,2018/1/1,16,晴,乾燥
負傷,神戸市北区,2018/1/2,10,晴,乾燥
負傷,神戸市北区,2018/1/2,11,晴,乾燥
負傷,神戸市北区,2018/1/2,15,晴,乾燥
負傷,神戸市北区,2018/1/3,10,雪,湿潤
負傷,神戸市北区,2017/12/31,6,曇,乾燥
負傷,神戸市北区,2018/1/5,16,曇,乾燥
負傷,神戸市北区,2017/12/27,7,晴,乾燥
負傷,神戸市北区,2018/1/8,10,雨,湿潤
負傷,神戸市北区,2018/1/8,13,雨,湿潤
負傷,神戸市北区,2018/1/8,22,曇,湿潤
負傷,神戸市北区,2018/1/9,16,晴,乾燥
負傷,神戸市北区,2018/1/11,10,曇,湿潤
負傷,神戸市北区,2018/1/11,15,晴,乾燥
負傷,神戸市北区,2017/12/1,15,晴,乾燥
負傷,神戸市北区,2018/1/13,10,晴,乾燥
負傷,神戸市北区,2018/1/14,16,晴,乾燥
負傷,神戸市北区,2018/1/16,11,晴,乾燥
負傷,神戸市北区,2018/1/16,15,晴,乾燥
負傷,神戸市北区,2018/1/17,13,曇,湿潤
負傷,神戸市北区,2018/1/17,7,雨,湿潤
負傷,神戸市北区,2018/1/17,18,曇,湿潤
負傷,神戸市北区,2018/1/17,7,雨,湿潤
負傷,神戸市北区,2018/1/19,13,晴,乾燥
負傷,神戸市北区,2018/1/20,11,曇,乾燥
負傷,神戸市北区,2018/1/20,16,晴,乾燥
負傷,神戸市北区,2018/1/22,11,雪,湿潤
負傷,神戸市北区,2018/1/23,3,晴,乾燥
負傷,神戸市北区,2017/12/18,13,晴,乾燥
負傷,神戸市北区,2018/1/24,11,晴,乾燥
負傷,神戸市北区,2018/1/24,18,曇,乾燥
負傷,神戸市北区,2018/1/26,8,晴,乾燥
負傷,神戸市北区,2018/1/27,9,雪,積雪
負傷,神戸市北区,2018/1/29,7,晴,湿潤
負傷,神戸市北区,2018/1/31,19,晴,乾燥
負傷,神戸市北区,2018/2/3,17,曇,乾燥
負傷,神戸市北区,2018/2/4,12,晴,乾燥
負傷,神戸市北区,2018/2/5,8,晴,乾燥
負傷,神戸市北区,2018/1/27,1,曇,積雪
負傷,神戸市北区,2018/2/7,18,晴,乾燥
負傷,神戸市北区,2018/1/30,12,晴,乾燥
負傷,神戸市北区,2018/2/4,17,晴,乾燥
負傷,神戸市北区,2018/2/11,17,晴,乾燥
負傷,神戸市北区,2018/2/14,8,晴,乾燥
負傷,神戸市北区,2018/2/16,7,晴,乾燥
負傷,神戸市北区,2018/2/18,2,曇,乾燥
負傷,神戸市北区,2018/2/19,11,晴,乾燥
負傷,神戸市北区,2018/2/20,17,晴,乾燥
負傷,神戸市北区,2018/2/20,18,晴,乾燥
負傷,神戸市北区,2018/2/22,11,晴,乾燥
負傷,神戸市北区,2018/2/22,15,晴,乾燥
負傷,神戸市北区,2018/2/22,22,晴,乾燥
負傷,神戸市北区,2018/2/24,15,晴,乾燥
負傷,神戸市北区,2018/2/16,8,晴,乾燥
負傷,神戸市北区,2018/2/26,13,曇,乾燥
負傷,神戸市北区,2018/2/27,18,晴,乾燥
負傷,神戸市北区,2018/2/17,21,曇,乾燥
