accident,where,year,date,,time,whether,state
負傷,神戸市長田区,2017,0406,20170406,10,曇,乾燥
負傷,神戸市長田区,2017,0406,20170406,13,曇,乾燥
負傷,神戸市長田区,2017,0406,20170406,14,曇,乾燥
負傷,神戸市長田区,2017,0406,20170406,16,雨,湿潤
負傷,神戸市長田区,2017,0406,20170406,18,雨,湿潤
負傷,神戸市長田区,2017,0407,20170407,8,曇,湿潤
負傷,神戸市長田区,2017,0407,20170407,10,曇,湿潤
負傷,神戸市長田区,2017,0407,20170407,16,雨,湿潤
負傷,神戸市長田区,2017,0408,20170408,12,曇,乾燥
負傷,神戸市長田区,2017,0408,20170408,15,雨,湿潤
負傷,神戸市長田区,2017,0408,20170408,20,曇,湿潤
負傷,神戸市長田区,2017,0410,20170410,7,晴,乾燥
負傷,神戸市長田区,2017,0313,20170313,8,晴,乾燥
負傷,神戸市長田区,2017,0411,20170411,12,雨,湿潤
負傷,神戸市長田区,2017,0412,20170412,8,曇,乾燥
負傷,神戸市長田区,2017,0413,20170413,10,晴,乾燥
負傷,神戸市長田区,2017,0414,20170414,8,晴,乾燥
負傷,神戸市長田区,2017,0414,20170414,9,晴,乾燥
負傷,神戸市長田区,2017,0414,20170414,20,晴,乾燥
負傷,神戸市長田区,2017,0415,20170415,18,雨,湿潤
負傷,神戸市長田区,2017,0416,20170416,4,晴,湿潤
負傷,神戸市長田区,2017,0417,20170417,13,雨,湿潤
負傷,神戸市長田区,2017,0417,20170417,19,雨,湿潤
負傷,神戸市長田区,2017,0419,20170419,6,晴,乾燥
負傷,神戸市長田区,2017,0421,20170421,8,雨,湿潤
負傷,神戸市長田区,2017,0421,20170421,9,晴,乾燥
負傷,神戸市長田区,2017,0419,20170419,16,曇,乾燥
負傷,神戸市長田区,2017,0424,20170424,11,晴,乾燥
負傷,神戸市長田区,2017,0424,20170424,18,晴,乾燥
負傷,神戸市長田区,2017,0425,20170425,15,曇,乾燥
負傷,神戸市長田区,2017,0426,20170426,12,雨,湿潤
負傷,神戸市長田区,2017,0421,20170421,22,晴,乾燥
負傷,神戸市長田区,2017,0427,20170427,16,晴,乾燥
負傷,神戸市長田区,2017,0427,20170427,19,晴,乾燥
負傷,神戸市長田区,2017,0428,20170428,17,晴,乾燥
負傷,神戸市長田区,2017,0501,20170501,7,晴,乾燥
負傷,神戸市長田区,2017,0501,20170501,8,晴,乾燥
負傷,神戸市長田区,2017,0501,20170501,15,曇,乾燥
負傷,神戸市長田区,2017,0502,20170502,8,晴,乾燥
負傷,神戸市長田区,2017,0504,20170504,11,晴,乾燥
負傷,神戸市長田区,2017,0502,20170502,18,晴,乾燥
負傷,神戸市長田区,2017,0502,20170502,9,晴,乾燥
負傷,神戸市長田区,2017,0508,20170508,13,晴,乾燥
負傷,神戸市長田区,2017,0507,20170507,16,晴,乾燥
負傷,神戸市長田区,2017,0509,20170509,16,雨,湿潤
負傷,神戸市長田区,2017,0512,20170512,9,晴,乾燥
負傷,神戸市長田区,2017,0512,20170512,10,晴,乾燥
負傷,神戸市長田区,2017,0512,20170512,11,晴,乾燥
負傷,神戸市長田区,2017,0517,20170517,8,晴,乾燥
負傷,神戸市長田区,2017,0517,20170517,13,晴,乾燥
負傷,神戸市長田区,2017,0514,20170514,10,晴,乾燥
負傷,神戸市長田区,2017,0519,20170519,8,晴,乾燥
負傷,神戸市長田区,2017,0519,20170519,14,晴,乾燥
負傷,神戸市長田区,2017,0519,20170519,17,晴,乾燥
負傷,神戸市長田区,2017,0521,20170521,11,晴,乾燥
負傷,神戸市長田区,2017,0521,20170521,22,晴,乾燥
負傷,神戸市長田区,2017,0522,20170522,13,晴,乾燥
負傷,神戸市長田区,2017,0523,20170523,12,晴,乾燥
負傷,神戸市長田区,2017,0524,20170524,17,曇,乾燥
負傷,神戸市長田区,2017,0524,20170524,15,曇,乾燥
負傷,神戸市長田区,2017,0525,20170525,6,雨,湿潤
負傷,神戸市長田区,2017,0526,20170526,7,晴,乾燥
負傷,神戸市長田区,2017,0526,20170526,14,晴,乾燥
負傷,神戸市長田区,2017,0526,20170526,17,晴,乾燥
負傷,神戸市長田区,2017,0526,20170526,23,晴,乾燥
負傷,神戸市長田区,2017,0527,20170527,8,晴,乾燥
負傷,神戸市長田区,2017,0529,20170529,11,晴,乾燥
負傷,神戸市長田区,2017,0530,20170530,9,晴,乾燥
負傷,神戸市長田区,2017,0601,20170601,7,晴,乾燥
負傷,神戸市長田区,2017,0602,20170602,14,晴,乾燥
負傷,神戸市長田区,2017,0603,20170603,9,晴,乾燥
負傷,神戸市長田区,2017,0603,20170603,13,晴,乾燥
負傷,神戸市長田区,2017,0603,20170603,21,晴,乾燥
負傷,神戸市長田区,2017,0609,20170609,22,晴,乾燥
負傷,神戸市長田区,2017,0610,20170610,10,晴,乾燥
負傷,神戸市長田区,2017,0611,20170611,16,曇,乾燥
負傷,神戸市長田区,2017,0612,20170612,6,晴,乾燥
負傷,神戸市長田区,2017,0613,20170613,7,晴,乾燥
負傷,神戸市長田区,2017,0613,20170613,8,晴,乾燥
負傷,神戸市長田区,2017,0613,20170613,7,晴,乾燥
負傷,神戸市長田区,2017,0614,20170614,12,晴,乾燥
負傷,神戸市長田区,2017,0614,20170614,14,晴,乾燥
負傷,神戸市長田区,2017,0615,20170615,8,晴,乾燥
負傷,神戸市長田区,2017,0610,20170610,19,晴,乾燥
負傷,神戸市長田区,2017,0617,20170617,6,晴,乾燥
負傷,神戸市長田区,2017,0611,20170611,3,晴,乾燥
負傷,神戸市長田区,2017,0618,20170618,4,晴,乾燥
負傷,神戸市長田区,2017,0619,20170619,10,晴,乾燥
負傷,神戸市長田区,2017,0620,20170620,7,晴,乾燥
負傷,神戸市長田区,2017,0623,20170623,9,晴,乾燥
負傷,神戸市長田区,2017,0623,20170623,11,晴,乾燥
負傷,神戸市長田区,2017,0626,20170626,9,曇,乾燥
負傷,神戸市長田区,2017,0609,20170609,21,晴,乾燥
負傷,神戸市長田区,2017,0628,20170628,7,雨,湿潤
負傷,神戸市長田区,2017,0627,20170627,9,晴,乾燥
負傷,神戸市長田区,2017,0628,20170628,11,曇,乾燥
負傷,神戸市長田区,2017,0628,20170628,14,晴,乾燥
負傷,神戸市長田区,2017,0629,20170629,12,晴,乾燥
負傷,神戸市長田区,2017,0630,20170630,7,雨,湿潤
負傷,神戸市長田区,2017,0702,20170702,16,晴,乾燥
負傷,神戸市長田区,2017,0630,20170630,15,晴,乾燥
負傷,神戸市長田区,2017,0703,20170703,12,晴,乾燥
負傷,神戸市長田区,2017,0704,20170704,9,曇,乾燥
負傷,神戸市長田区,2017,0704,20170704,14,雨,湿潤
負傷,神戸市長田区,2017,0705,20170705,16,曇,乾燥
負傷,神戸市長田区,2017,0705,20170705,16,曇,乾燥
負傷,神戸市長田区,2017,0705,20170705,18,曇,乾燥
負傷,神戸市長田区,2017,0705,20170705,20,曇,乾燥
負傷,神戸市長田区,2017,0706,20170706,21,晴,乾燥
負傷,神戸市長田区,2017,0707,20170707,20,晴,乾燥
負傷,神戸市長田区,2017,0706,20170706,14,晴,乾燥
負傷,神戸市長田区,2017,0605,20170605,10,晴,乾燥
負傷,神戸市長田区,2017,0709,20170709,12,曇,乾燥
負傷,神戸市長田区,2017,0710,20170710,10,晴,乾燥
負傷,神戸市長田区,2017,0710,20170710,11,晴,乾燥
負傷,神戸市長田区,2017,0710,20170710,15,晴,乾燥
負傷,神戸市長田区,2017,0706,20170706,9,晴,乾燥
負傷,神戸市長田区,2017,0712,20170712,7,曇,乾燥
負傷,神戸市長田区,2017,0712,20170712,13,晴,乾燥
負傷,神戸市長田区,2017,0710,20170710,10,晴,乾燥
負傷,神戸市長田区,2017,0716,20170716,20,曇,乾燥
負傷,神戸市長田区,2017,0717,20170717,4,曇,乾燥
負傷,神戸市長田区,2017,0718,20170718,10,曇,乾燥
負傷,神戸市長田区,2017,0718,20170718,15,曇,乾燥
負傷,神戸市長田区,2017,0718,20170718,17,曇,乾燥
負傷,神戸市長田区,2017,0718,20170718,18,曇,乾燥
負傷,神戸市長田区,2017,0720,20170720,8,晴,乾燥
負傷,神戸市長田区,2017,0720,20170720,13,晴,乾燥
負傷,神戸市長田区,2017,0721,20170721,18,晴,乾燥
負傷,神戸市長田区,2017,0723,20170723,8,曇,乾燥
負傷,神戸市長田区,2017,0723,20170723,12,曇,乾燥
負傷,神戸市長田区,2017,0724,20170724,17,晴,乾燥
負傷,神戸市長田区,2017,0725,20170725,14,曇,乾燥
負傷,神戸市長田区,2017,0726,20170726,8,曇,乾燥
負傷,神戸市長田区,2017,0722,20170722,13,晴,乾燥
負傷,神戸市長田区,2017,0728,20170728,10,晴,乾燥
負傷,神戸市長田区,2017,0728,20170728,17,晴,乾燥
負傷,神戸市長田区,2017,0729,20170729,8,晴,乾燥
負傷,神戸市長田区,2017,0801,20170801,10,晴,乾燥
負傷,神戸市長田区,2017,0801,20170801,14,曇,乾燥
負傷,神戸市長田区,2017,0801,20170801,16,晴,乾燥
負傷,神戸市長田区,2017,0803,20170803,14,晴,乾燥
負傷,神戸市長田区,2017,0804,20170804,9,晴,乾燥
負傷,神戸市長田区,2017,0807,20170807,11,雨,湿潤
負傷,神戸市長田区,2017,0807,20170807,15,雨,湿潤
負傷,神戸市長田区,2017,0809,20170809,1,晴,乾燥
負傷,神戸市長田区,2017,0809,20170809,14,晴,乾燥
負傷,神戸市長田区,2017,0809,20170809,16,晴,乾燥
負傷,神戸市長田区,2017,0810,20170810,12,晴,乾燥
負傷,神戸市長田区,2017,0810,20170810,18,晴,乾燥
負傷,神戸市長田区,2017,0812,20170812,17,晴,乾燥
負傷,神戸市長田区,2017,0813,20170813,17,晴,乾燥
負傷,神戸市長田区,2017,0816,20170816,1,晴,乾燥
負傷,神戸市長田区,2017,0816,20170816,12,晴,乾燥
負傷,神戸市長田区,2017,0816,20170816,13,晴,乾燥
負傷,神戸市長田区,2017,0817,20170817,17,晴,乾燥
負傷,神戸市長田区,2017,0817,20170817,18,晴,乾燥
負傷,神戸市長田区,2017,0818,20170818,12,晴,乾燥
負傷,神戸市長田区,2017,0818,20170818,13,晴,乾燥
負傷,神戸市長田区,2017,0819,20170819,17,晴,乾燥
負傷,神戸市長田区,2017,0820,20170820,16,晴,乾燥
負傷,神戸市長田区,2017,0819,20170819,7,晴,乾燥
負傷,神戸市長田区,2017,0822,20170822,19,曇,乾燥
負傷,神戸市長田区,2017,0822,20170822,19,曇,乾燥
負傷,神戸市長田区,2017,0816,20170816,18,晴,乾燥
負傷,神戸市長田区,2017,0810,20170810,9,晴,乾燥
負傷,神戸市長田区,2017,0823,20170823,12,晴,乾燥
負傷,神戸市長田区,2017,0824,20170824,15,晴,乾燥
負傷,神戸市長田区,2017,0825,20170825,14,晴,乾燥
負傷,神戸市長田区,2017,0825,20170825,12,晴,乾燥
負傷,神戸市長田区,2017,0826,20170826,9,曇,乾燥
負傷,神戸市長田区,2017,0826,20170826,15,曇,乾燥
負傷,神戸市長田区,2017,0826,20170826,14,曇,乾燥
負傷,神戸市長田区,2017,0828,20170828,16,晴,乾燥
負傷,神戸市長田区,2017,0829,20170829,8,晴,乾燥
負傷,神戸市長田区,2017,0829,20170829,17,晴,乾燥
負傷,神戸市長田区,2017,0829,20170829,17,晴,乾燥
負傷,神戸市長田区,2017,0830,20170830,17,晴,乾燥
負傷,神戸市長田区,2017,0830,20170830,21,晴,乾燥
負傷,神戸市長田区,2017,0831,20170831,1,晴,乾燥
負傷,神戸市長田区,2017,0831,20170831,13,晴,乾燥
負傷,神戸市長田区,2017,0830,20170830,16,晴,乾燥
負傷,神戸市長田区,2017,0901,20170901,14,晴,乾燥
負傷,神戸市長田区,2017,0901,20170901,14,晴,乾燥
負傷,神戸市長田区,2017,0902,20170902,8,晴,乾燥
負傷,神戸市長田区,2017,0829,20170829,14,晴,乾燥
負傷,神戸市長田区,2017,0903,20170903,13,晴,乾燥
負傷,神戸市長田区,2017,0904,20170904,17,晴,乾燥
負傷,神戸市長田区,2017,0906,20170906,19,晴,乾燥
負傷,神戸市長田区,2017,0907,20170907,15,雨,湿潤
負傷,神戸市長田区,2017,0910,20170910,11,晴,乾燥
負傷,神戸市長田区,2017,0910,20170910,18,晴,乾燥
負傷,神戸市長田区,2017,0911,20170911,21,曇,湿潤
負傷,神戸市長田区,2017,0912,20170912,8,雨,湿潤
負傷,神戸市長田区,2017,0831,20170831,10,晴,乾燥
負傷,神戸市長田区,2017,0914,20170914,17,晴,乾燥
負傷,神戸市長田区,2017,0918,20170918,12,晴,乾燥
負傷,神戸市長田区,2017,0920,20170920,16,晴,乾燥
負傷,神戸市長田区,2017,0921,20170921,16,晴,乾燥
負傷,神戸市長田区,2017,0923,20170923,13,曇,乾燥
負傷,神戸市長田区,2017,0923,20170923,16,曇,乾燥
負傷,神戸市長田区,2017,0923,20170923,22,晴,乾燥
負傷,神戸市長田区,2017,0924,20170924,9,晴,乾燥
負傷,神戸市長田区,2017,0925,20170925,14,晴,乾燥
負傷,神戸市長田区,2017,0925,20170925,14,晴,乾燥
負傷,神戸市長田区,2017,0926,20170926,7,晴,乾燥
負傷,神戸市長田区,2017,0926,20170926,8,晴,乾燥
負傷,神戸市長田区,2017,0927,20170927,22,曇,湿潤
負傷,神戸市長田区,2017,0928,20170928,14,晴,乾燥
負傷,神戸市長田区,2017,0929,20170929,9,晴,乾燥
負傷,神戸市長田区,2017,0930,20170930,9,晴,乾燥
負傷,神戸市長田区,2017,1002,20171002,5,曇,湿潤
負傷,神戸市長田区,2017,1002,20171002,5,曇,湿潤
負傷,神戸市長田区,2017,1002,20171002,16,雨,湿潤
負傷,神戸市長田区,2017,0926,20170926,10,晴,乾燥
負傷,神戸市長田区,2017,1002,20171002,10,雨,湿潤
負傷,神戸市長田区,2017,1004,20171004,21,晴,乾燥
負傷,神戸市長田区,2017,1005,20171005,6,晴,乾燥
負傷,神戸市長田区,2017,1006,20171006,17,雨,湿潤
負傷,神戸市長田区,2017,1006,20171006,19,雨,湿潤
負傷,神戸市長田区,2017,1007,20171007,8,雨,湿潤
負傷,神戸市長田区,2017,1007,20171007,11,曇,湿潤
負傷,神戸市長田区,2017,1007,20171007,14,晴,乾燥
負傷,神戸市長田区,2017,1010,20171010,1,晴,乾燥
負傷,神戸市長田区,2017,1010,20171010,12,晴,乾燥
負傷,神戸市長田区,2017,1011,20171011,12,晴,乾燥
負傷,神戸市長田区,2017,1011,20171011,15,晴,乾燥
負傷,神戸市長田区,2017,1012,20171012,11,曇,乾燥
負傷,神戸市長田区,2017,1012,20171012,13,曇,乾燥
負傷,神戸市長田区,2017,1016,20171016,1,雨,湿潤
負傷,神戸市長田区,2017,1016,20171016,9,雨,湿潤
負傷,神戸市長田区,2017,1016,20171016,7,雨,湿潤
負傷,神戸市長田区,2017,1016,20171016,13,雨,湿潤
負傷,神戸市長田区,2017,1016,20171016,9,雨,湿潤
負傷,神戸市長田区,2017,1017,20171017,10,雨,湿潤
負傷,神戸市長田区,2017,1017,20171017,18,曇,乾燥
負傷,神戸市長田区,2017,1017,20171017,19,曇,乾燥
負傷,神戸市長田区,2017,1018,20171018,8,晴,乾燥
負傷,神戸市長田区,2017,1018,20171018,16,曇,乾燥
負傷,神戸市長田区,2017,1020,20171020,8,雨,湿潤
負傷,神戸市長田区,2017,1020,20171020,17,曇,乾燥
負傷,神戸市長田区,2017,1021,20171021,0,曇,湿潤
死亡,神戸市長田区,2017,1021,20171021,17,雨,湿潤
負傷,神戸市長田区,2017,1021,20171021,19,雨,湿潤
負傷,神戸市長田区,2017,1023,20171023,12,晴,乾燥
負傷,神戸市長田区,2017,1023,20171023,19,晴,乾燥
負傷,神戸市長田区,2017,1018,20171018,21,雨,湿潤
負傷,神戸市長田区,2017,1025,20171025,17,晴,乾燥
負傷,神戸市長田区,2017,1021,20171021,7,曇,乾燥
負傷,神戸市長田区,2017,1021,20171021,23,雨,湿潤
負傷,神戸市長田区,2017,1026,20171026,20,曇,乾燥
負傷,神戸市長田区,2017,1027,20171027,16,晴,乾燥
負傷,神戸市長田区,2017,1028,20171028,22,雨,湿潤
負傷,神戸市長田区,2017,1029,20171029,9,雨,湿潤
負傷,神戸市長田区,2017,1025,20171025,7,晴,乾燥
負傷,神戸市長田区,2017,1031,20171031,17,晴,乾燥
負傷,神戸市長田区,2017,1101,20171101,7,晴,乾燥
負傷,神戸市長田区,2017,1101,20171101,10,晴,乾燥
負傷,神戸市長田区,2017,1025,20171025,8,晴,乾燥
負傷,神戸市長田区,2017,1101,20171101,21,晴,乾燥
負傷,神戸市長田区,2017,1103,20171103,8,晴,乾燥
負傷,神戸市長田区,2017,1029,20171029,16,晴,乾燥
負傷,神戸市長田区,2017,1104,20171104,20,晴,乾燥
負傷,神戸市長田区,2017,1104,20171104,20,晴,乾燥
負傷,神戸市長田区,2017,1106,20171106,8,晴,乾燥
負傷,神戸市長田区,2017,1027,20171027,16,晴,乾燥
負傷,神戸市長田区,2017,1106,20171106,18,晴,乾燥
負傷,神戸市長田区,2017,1106,20171106,19,晴,乾燥
負傷,神戸市長田区,2017,1107,20171107,18,晴,乾燥
負傷,神戸市長田区,2017,1031,20171031,16,晴,乾燥
負傷,神戸市長田区,2017,1104,20171104,23,晴,乾燥
負傷,神戸市長田区,2017,1108,20171108,20,曇,湿潤
負傷,神戸市長田区,2017,1105,20171105,20,晴,乾燥
負傷,神戸市長田区,2017,1110,20171110,9,晴,乾燥
負傷,神戸市長田区,2017,1110,20171110,6,晴,乾燥
負傷,神戸市長田区,2017,1109,20171109,12,晴,乾燥
負傷,神戸市長田区,2017,1111,20171111,9,曇,乾燥
負傷,神戸市長田区,2017,1112,20171112,2,晴,乾燥
負傷,神戸市長田区,2017,1112,20171112,16,晴,乾燥
負傷,神戸市長田区,2017,1113,20171113,5,晴,乾燥
負傷,神戸市長田区,2017,1115,20171115,15,晴,乾燥
負傷,神戸市長田区,2017,1115,20171115,15,晴,乾燥
負傷,神戸市長田区,2017,1112,20171112,15,晴,乾燥
負傷,神戸市長田区,2017,1118,20171118,19,曇,乾燥
負傷,神戸市長田区,2017,1120,20171120,14,曇,湿潤
負傷,神戸市長田区,2017,1120,20171120,17,曇,乾燥
負傷,神戸市長田区,2017,1120,20171120,18,曇,乾燥
負傷,神戸市長田区,2017,1121,20171121,7,晴,乾燥
負傷,神戸市長田区,2017,1122,20171122,15,曇,乾燥
負傷,神戸市長田区,2017,1122,20171122,21,雨,湿潤
負傷,神戸市長田区,2017,1123,20171123,0,雨,湿潤
負傷,神戸市長田区,2017,1123,20171123,5,曇,乾燥
負傷,神戸市長田区,2017,1119,20171119,10,晴,乾燥
負傷,神戸市長田区,2017,1118,20171118,21,晴,乾燥
負傷,神戸市長田区,2017,1121,20171121,7,晴,乾燥
負傷,神戸市長田区,2017,1124,20171124,15,晴,乾燥
負傷,神戸市長田区,2017,1124,20171124,18,晴,乾燥
負傷,神戸市長田区,2017,1125,20171125,17,晴,乾燥
負傷,神戸市長田区,2017,1126,20171126,11,曇,乾燥
負傷,神戸市長田区,2017,1127,20171127,10,晴,乾燥
負傷,神戸市長田区,2017,1127,20171127,8,晴,乾燥
負傷,神戸市長田区,2017,1130,20171130,6,曇,乾燥
負傷,神戸市長田区,2017,1201,20171201,13,晴,乾燥
負傷,神戸市長田区,2017,1201,20171201,16,曇,乾燥
負傷,神戸市長田区,2017,1201,20171201,17,曇,乾燥
負傷,神戸市長田区,2017,1203,20171203,14,晴,乾燥
負傷,神戸市長田区,2017,1203,20171203,10,晴,乾燥
負傷,神戸市長田区,2017,1204,20171204,11,曇,乾燥
負傷,神戸市長田区,2017,1204,20171204,11,曇,乾燥
負傷,神戸市長田区,2017,1204,20171204,17,雨,湿潤
負傷,神戸市長田区,2017,1205,20171205,8,晴,乾燥
負傷,神戸市長田区,2017,1205,20171205,11,曇,乾燥
負傷,神戸市長田区,2017,1102,20171102,19,晴,乾燥
負傷,神戸市長田区,2017,1206,20171206,9,晴,乾燥
負傷,神戸市長田区,2017,1204,20171204,15,雨,湿潤
負傷,神戸市長田区,2017,1203,20171203,16,晴,乾燥
負傷,神戸市長田区,2017,1207,20171207,18,晴,乾燥
負傷,神戸市長田区,2017,1208,20171208,17,雨,湿潤
負傷,神戸市長田区,2017,1208,20171208,19,曇,湿潤
負傷,神戸市長田区,2017,1209,20171209,18,晴,乾燥
負傷,神戸市長田区,2017,1209,20171209,18,晴,乾燥
負傷,神戸市長田区,2017,1211,20171211,9,曇,乾燥
負傷,神戸市長田区,2017,1211,20171211,10,曇,乾燥
負傷,神戸市長田区,2017,1212,20171212,7,晴,乾燥
負傷,神戸市長田区,2017,1209,20171209,15,晴,乾燥
負傷,神戸市長田区,2017,1213,20171213,15,晴,乾燥
負傷,神戸市長田区,2017,1213,20171213,17,晴,乾燥
負傷,神戸市長田区,2017,1214,20171214,6,晴,乾燥
負傷,神戸市長田区,2017,1214,20171214,16,晴,乾燥
負傷,神戸市長田区,2017,1215,20171215,17,晴,乾燥
負傷,神戸市長田区,2017,1216,20171216,5,曇,乾燥
負傷,神戸市長田区,2017,1215,20171215,17,晴,乾燥
負傷,神戸市長田区,2017,1218,20171218,17,晴,乾燥
負傷,神戸市長田区,2017,1218,20171218,18,晴,乾燥
負傷,神戸市長田区,2017,1218,20171218,18,晴,乾燥
負傷,神戸市長田区,2017,1219,20171219,7,晴,乾燥
